num_pushers,language,language_type,iso2_code,year,quarter
121,Python,programming,CI,2020,1
5617,HTML,markup,CL,2020,1
4662,CSS,markup,CL,2020,1
558,Vue,markup,CL,2020,1
543,Jupyter Notebook,markup,CL,2020,1
168,TeX,markup,CL,2020,1
4779,JavaScript,programming,CL,2020,1
2073,Python,programming,CL,2020,1
1572,Java,programming,CL,2020,1
1266,Shell,programming,CL,2020,1
1164,PHP,programming,CL,2020,1
1015,TypeScript,programming,CL,2020,1
822,Dockerfile,programming,CL,2020,1
761,Ruby,programming,CL,2020,1
547,C#,programming,CL,2020,1
546,Makefile,programming,CL,2020,1
523,TSQL,programming,CL,2020,1
482,C++,programming,CL,2020,1
479,C,programming,CL,2020,1
348,Objective-C,programming,CL,2020,1
303,Batchfile,programming,CL,2020,1
241,Hack,programming,CL,2020,1
216,R,programming,CL,2020,1
208,CoffeeScript,programming,CL,2020,1
205,Kotlin,programming,CL,2020,1
197,Swift,programming,CL,2020,1
180,Go,programming,CL,2020,1
174,PowerShell,programming,CL,2020,1
122,CMake,programming,CL,2020,1
118,Dart,programming,CL,2020,1
799,HTML,markup,CM,2020,1
674,CSS,markup,CM,2020,1
110,Vue,markup,CM,2020,1
642,JavaScript,programming,CM,2020,1
263,PHP,programming,CM,2020,1
260,Java,programming,CM,2020,1
243,Python,programming,CM,2020,1
199,TypeScript,programming,CM,2020,1
164,Shell,programming,CM,2020,1
119,TSQL,programming,CM,2020,1
157900,HTML,markup,CN,2020,1
119186,CSS,markup,CN,2020,1
33798,Vue,markup,CN,2020,1
9153,Jupyter Notebook,markup,CN,2020,1
6697,Roff,markup,CN,2020,1
3400,TeX,markup,CN,2020,1
1247,Rich Text Format,markup,CN,2020,1
689,Vim Snippet,markup,CN,2020,1
448,PostScript,markup,CN,2020,1
235,YASnippet,markup,CN,2020,1
134086,JavaScript,programming,CN,2020,1
86054,Java,programming,CN,2020,1
66008,Python,programming,CN,2020,1
51548,Shell,programming,CN,2020,1
33633,C++,programming,CN,2020,1
30327,C,programming,CN,2020,1
23132,Makefile,programming,CN,2020,1
19973,Dockerfile,programming,CN,2020,1
19626,Batchfile,programming,CN,2020,1
18472,TSQL,programming,CN,2020,1
16595,Ruby,programming,CN,2020,1
16201,PHP,programming,CN,2020,1
16179,Objective-C,programming,CN,2020,1
14242,TypeScript,programming,CN,2020,1
13718,Go,programming,CN,2020,1
11792,CMake,programming,CN,2020,1
11216,C#,programming,CN,2020,1
7721,Assembly,programming,CN,2020,1
6974,Perl,programming,CN,2020,1
6679,Kotlin,programming,CN,2020,1
5405,PowerShell,programming,CN,2020,1
5268,Lua,programming,CN,2020,1
4821,Swift,programming,CN,2020,1
4602,FreeMarker,programming,CN,2020,1
4487,M4,programming,CN,2020,1
4400,Smarty,programming,CN,2020,1
3631,Vim Script,programming,CN,2020,1
3430,Lex,programming,CN,2020,1
3324,PLpgSQL,programming,CN,2020,1
3295,Yacc,programming,CN,2020,1
3208,Awk,programming,CN,2020,1
3157,MATLAB,programming,CN,2020,1
3156,XSLT,programming,CN,2020,1
3095,Dart,programming,CN,2020,1
2978,Groovy,programming,CN,2020,1
2557,Scala,programming,CN,2020,1
2502,QMake,programming,CN,2020,1
2106,Hack,programming,CN,2020,1
1980,Tcl,programming,CN,2020,1
1906,Objective-C++,programming,CN,2020,1
1854,R,programming,CN,2020,1
1837,Cuda,programming,CN,2020,1
1814,CoffeeScript,programming,CN,2020,1
1746,GLSL,programming,CN,2020,1
1716,Rust,programming,CN,2020,1
1685,Ada,programming,CN,2020,1
1639,Emacs Lisp,programming,CN,2020,1
1632,Starlark,programming,CN,2020,1
1263,PLSQL,programming,CN,2020,1
1133,sed,programming,CN,2020,1
1083,ShaderLab,programming,CN,2020,1
1036,Thrift,programming,CN,2020,1
963,HLSL,programming,CN,2020,1
949,Pascal,programming,CN,2020,1
941,GDB,programming,CN,2020,1
912,GAP,programming,CN,2020,1
848,NSIS,programming,CN,2020,1
828,SQLPL,programming,CN,2020,1
802,ANTLR,programming,CN,2020,1
775,Verilog,programming,CN,2020,1
748,Fortran,programming,CN,2020,1
744,Smalltalk,programming,CN,2020,1
729,XS,programming,CN,2020,1
723,Mako,programming,CN,2020,1
714,Clojure,programming,CN,2020,1
710,Raku,programming,CN,2020,1
663,DIGITAL Command Language,programming,CN,2020,1
640,VBScript,programming,CN,2020,1
638,AspectJ,programming,CN,2020,1
619,SWIG,programming,CN,2020,1
559,Gherkin,programming,CN,2020,1
555,M,programming,CN,2020,1
553,SmPL,programming,CN,2020,1
504,Pawn,programming,CN,2020,1
459,UnrealScript,programming,CN,2020,1
459,Haskell,programming,CN,2020,1
433,PureBasic,programming,CN,2020,1
427,HCL,programming,CN,2020,1
424,DTrace,programming,CN,2020,1
409,Visual Basic .NET,programming,CN,2020,1
405,Mathematica,programming,CN,2020,1
401,QML,programming,CN,2020,1
389,Scheme,programming,CN,2020,1
362,Erlang,programming,CN,2020,1
352,Common Lisp,programming,CN,2020,1
335,Scilab,programming,CN,2020,1
334,Module Management System,programming,CN,2020,1
329,RPC,programming,CN,2020,1
327,Forth,programming,CN,2020,1
311,VBA,programming,CN,2020,1
290,Prolog,programming,CN,2020,1
283,V,programming,CN,2020,1
282,Inno Setup,programming,CN,2020,1
280,ActionScript,programming,CN,2020,1
274,D,programming,CN,2020,1
271,Logos,programming,CN,2020,1
270,Coq,programming,CN,2020,1
265,LLVM,programming,CN,2020,1
265,SystemVerilog,programming,CN,2020,1
260,AppleScript,programming,CN,2020,1
258,RobotFramework,programming,CN,2020,1
256,AutoHotkey,programming,CN,2020,1
249,Julia,programming,CN,2020,1
243,VHDL,programming,CN,2020,1
233,Terra,programming,CN,2020,1
230,AngelScript,programming,CN,2020,1
218,F#,programming,CN,2020,1
216,Meson,programming,CN,2020,1
215,OpenEdge ABL,programming,CN,2020,1
212,Gnuplot,programming,CN,2020,1
203,SourcePawn,programming,CN,2020,1
197,OCaml,programming,CN,2020,1
190,NewLisp,programming,CN,2020,1
190,Standard ML,programming,CN,2020,1
183,Metal,programming,CN,2020,1
178,Elixir,programming,CN,2020,1
175,WebAssembly,programming,CN,2020,1
174,Brainfuck,programming,CN,2020,1
174,HiveQL,programming,CN,2020,1
166,Processing,programming,CN,2020,1
160,Stata,programming,CN,2020,1
158,NASL,programming,CN,2020,1
157,RenderScript,programming,CN,2020,1
154,Rebol,programming,CN,2020,1
153,Arc,programming,CN,2020,1
149,SAS,programming,CN,2020,1
147,q,programming,CN,2020,1
142,1C Enterprise,programming,CN,2020,1
134,Solidity,programming,CN,2020,1
132,eC,programming,CN,2020,1
126,Racket,programming,CN,2020,1
125,Nix,programming,CN,2020,1
124,Jsonnet,programming,CN,2020,1
123,JSONiq,programming,CN,2020,1
113,Ragel,programming,CN,2020,1
108,EmberScript,programming,CN,2020,1
107,Vala,programming,CN,2020,1
106,AMPL,programming,CN,2020,1
13966,HTML,markup,CO,2020,1
11345,CSS,markup,CO,2020,1
1381,Jupyter Notebook,markup,CO,2020,1
1115,Vue,markup,CO,2020,1
350,TeX,markup,CO,2020,1
178,Roff,markup,CO,2020,1
11222,JavaScript,programming,CO,2020,1
4916,Java,programming,CO,2020,1
4228,Python,programming,CO,2020,1
3103,TypeScript,programming,CO,2020,1
2889,PHP,programming,CO,2020,1
2532,Shell,programming,CO,2020,1
1805,TSQL,programming,CO,2020,1
1653,C#,programming,CO,2020,1
1497,C++,programming,CO,2020,1
1414,Ruby,programming,CO,2020,1
1229,C,programming,CO,2020,1
1214,Dockerfile,programming,CO,2020,1
811,Hack,programming,CO,2020,1
806,Objective-C,programming,CO,2020,1
778,Makefile,programming,CO,2020,1
672,Kotlin,programming,CO,2020,1
639,Batchfile,programming,CO,2020,1
487,Swift,programming,CO,2020,1
446,Assembly,programming,CO,2020,1
376,Dart,programming,CO,2020,1
343,R,programming,CO,2020,1
311,PowerShell,programming,CO,2020,1
280,Gherkin,programming,CO,2020,1
272,Go,programming,CO,2020,1
239,MATLAB,programming,CO,2020,1
229,Puppet,programming,CO,2020,1
219,CoffeeScript,programming,CO,2020,1
207,ShaderLab,programming,CO,2020,1
175,HLSL,programming,CO,2020,1
150,CMake,programming,CO,2020,1
144,HiveQL,programming,CO,2020,1
142,PigLatin,programming,CO,2020,1
139,Perl,programming,CO,2020,1
136,PLpgSQL,programming,CO,2020,1
135,Starlark,programming,CO,2020,1
125,XSLT,programming,CO,2020,1
124,Smarty,programming,CO,2020,1
122,Scala,programming,CO,2020,1
119,Vim Script,programming,CO,2020,1
109,HCL,programming,CO,2020,1
108,PLSQL,programming,CO,2020,1
105,Groovy,programming,CO,2020,1
1829,HTML,markup,CR,2020,1
1649,CSS,markup,CR,2020,1
162,Jupyter Notebook,markup,CR,2020,1
1629,JavaScript,programming,CR,2020,1
642,Java,programming,CR,2020,1
547,Python,programming,CR,2020,1
461,C#,programming,CR,2020,1
410,Shell,programming,CR,2020,1
345,PHP,programming,CR,2020,1
343,TypeScript,programming,CR,2020,1
247,C++,programming,CR,2020,1
226,Makefile,programming,CR,2020,1
225,C,programming,CR,2020,1
221,TSQL,programming,CR,2020,1
213,Dockerfile,programming,CR,2020,1
197,Ruby,programming,CR,2020,1
114,Objective-C,programming,CR,2020,1
113,Batchfile,programming,CR,2020,1
112,Hack,programming,CR,2020,1
110,PowerShell,programming,CR,2020,1
306,HTML,markup,CU,2020,1
266,CSS,markup,CU,2020,1
284,JavaScript,programming,CU,2020,1
174,Python,programming,CU,2020,1
128,Shell,programming,CU,2020,1
435,HTML,markup,CY,2020,1
327,CSS,markup,CY,2020,1
372,JavaScript,programming,CY,2020,1
231,Shell,programming,CY,2020,1
212,Python,programming,CY,2020,1
124,Dockerfile,programming,CY,2020,1
124,Java,programming,CY,2020,1
112,PHP,programming,CY,2020,1
109,Makefile,programming,CY,2020,1
7374,HTML,markup,CZ,2020,1
6122,CSS,markup,CZ,2020,1
624,Roff,markup,CZ,2020,1
536,Jupyter Notebook,markup,CZ,2020,1
478,TeX,markup,CZ,2020,1
463,Vue,markup,CZ,2020,1
131,Rich Text Format,markup,CZ,2020,1
103,API Blueprint,markup,CZ,2020,1
6486,JavaScript,programming,CZ,2020,1
4709,Shell,programming,CZ,2020,1
4352,Python,programming,CZ,2020,1
2571,Makefile,programming,CZ,2020,1
2379,Java,programming,CZ,2020,1
2251,Dockerfile,programming,CZ,2020,1
2185,C++,programming,CZ,2020,1
2120,PHP,programming,CZ,2020,1
2062,C,programming,CZ,2020,1
1601,TypeScript,programming,CZ,2020,1
1527,C#,programming,CZ,2020,1
1494,Ruby,programming,CZ,2020,1
1454,Batchfile,programming,CZ,2020,1
919,Objective-C,programming,CZ,2020,1
879,TSQL,programming,CZ,2020,1
871,CMake,programming,CZ,2020,1
795,Perl,programming,CZ,2020,1
622,Go,programming,CZ,2020,1
581,PowerShell,programming,CZ,2020,1
470,Vim Script,programming,CZ,2020,1
469,Kotlin,programming,CZ,2020,1
459,M4,programming,CZ,2020,1
454,Assembly,programming,CZ,2020,1
441,XSLT,programming,CZ,2020,1
418,Groovy,programming,CZ,2020,1
370,Smarty,programming,CZ,2020,1
358,Lua,programming,CZ,2020,1
340,Swift,programming,CZ,2020,1
272,R,programming,CZ,2020,1
262,Awk,programming,CZ,2020,1
244,PLpgSQL,programming,CZ,2020,1
242,Hack,programming,CZ,2020,1
234,Emacs Lisp,programming,CZ,2020,1
220,Rust,programming,CZ,2020,1
212,GLSL,programming,CZ,2020,1
207,Scala,programming,CZ,2020,1
203,Yacc,programming,CZ,2020,1
189,QMake,programming,CZ,2020,1
187,Gherkin,programming,CZ,2020,1
183,Lex,programming,CZ,2020,1
176,MATLAB,programming,CZ,2020,1
167,sed,programming,CZ,2020,1
157,PLSQL,programming,CZ,2020,1
146,Tcl,programming,CZ,2020,1
145,HCL,programming,CZ,2020,1
145,Objective-C++,programming,CZ,2020,1
133,Pascal,programming,CZ,2020,1
129,Smalltalk,programming,CZ,2020,1
124,FreeMarker,programming,CZ,2020,1
117,Haskell,programming,CZ,2020,1
116,CoffeeScript,programming,CZ,2020,1
115,HLSL,programming,CZ,2020,1
106,SQLPL,programming,CZ,2020,1
105,Dart,programming,CZ,2020,1
104,ShaderLab,programming,CZ,2020,1
101,VHDL,programming,CZ,2020,1
101,Clojure,programming,CZ,2020,1
54138,HTML,markup,DE,2020,1
44604,CSS,markup,DE,2020,1
7210,Jupyter Notebook,markup,DE,2020,1
5163,TeX,markup,DE,2020,1
4106,Roff,markup,DE,2020,1
4084,Vue,markup,DE,2020,1
1090,Rich Text Format,markup,DE,2020,1
587,Vim Snippet,markup,DE,2020,1
553,PostScript,markup,DE,2020,1
134,YASnippet,markup,DE,2020,1
47432,JavaScript,programming,DE,2020,1
39868,Shell,programming,DE,2020,1
37058,Python,programming,DE,2020,1
20306,Java,programming,DE,2020,1
19318,Dockerfile,programming,DE,2020,1
19099,Makefile,programming,DE,2020,1
17947,C++,programming,DE,2020,1
15712,C,programming,DE,2020,1
12060,Ruby,programming,DE,2020,1
11925,PHP,programming,DE,2020,1
11696,TypeScript,programming,DE,2020,1
10312,Batchfile,programming,DE,2020,1
8648,C#,programming,DE,2020,1
8035,CMake,programming,DE,2020,1
7481,Objective-C,programming,DE,2020,1
5814,Perl,programming,DE,2020,1
5794,Go,programming,DE,2020,1
5407,TSQL,programming,DE,2020,1
3828,PowerShell,programming,DE,2020,1
3737,Vim Script,programming,DE,2020,1
3723,R,programming,DE,2020,1
3639,Kotlin,programming,DE,2020,1
3577,Assembly,programming,DE,2020,1
3007,XSLT,programming,DE,2020,1
2989,Lua,programming,DE,2020,1
2922,M4,programming,DE,2020,1
2741,Smarty,programming,DE,2020,1
2722,Swift,programming,DE,2020,1
2383,Rust,programming,DE,2020,1
2371,Groovy,programming,DE,2020,1
2001,MATLAB,programming,DE,2020,1
1938,GLSL,programming,DE,2020,1
1897,Emacs Lisp,programming,DE,2020,1
1736,Scala,programming,DE,2020,1
1696,Awk,programming,DE,2020,1
1575,QMake,programming,DE,2020,1
1556,Hack,programming,DE,2020,1
1384,Yacc,programming,DE,2020,1
1356,PLpgSQL,programming,DE,2020,1
1323,HCL,programming,DE,2020,1
1311,Objective-C++,programming,DE,2020,1
1281,Gherkin,programming,DE,2020,1
1279,ShaderLab,programming,DE,2020,1
1270,Lex,programming,DE,2020,1
1244,Dart,programming,DE,2020,1
1236,HLSL,programming,DE,2020,1
1159,CoffeeScript,programming,DE,2020,1
1094,Tcl,programming,DE,2020,1
1083,sed,programming,DE,2020,1
1007,Fortran,programming,DE,2020,1
1006,Haskell,programming,DE,2020,1
967,Pascal,programming,DE,2020,1
919,NSIS,programming,DE,2020,1
896,Starlark,programming,DE,2020,1
886,Cuda,programming,DE,2020,1
812,Nix,programming,DE,2020,1
801,PLSQL,programming,DE,2020,1
798,Clojure,programming,DE,2020,1
791,Scheme,programming,DE,2020,1
762,Smalltalk,programming,DE,2020,1
728,Raku,programming,DE,2020,1
723,GDB,programming,DE,2020,1
685,Common Lisp,programming,DE,2020,1
606,Elixir,programming,DE,2020,1
602,SWIG,programming,DE,2020,1
597,Julia,programming,DE,2020,1
592,Gnuplot,programming,DE,2020,1
575,Prolog,programming,DE,2020,1
575,FreeMarker,programming,DE,2020,1
573,GAP,programming,DE,2020,1
570,Meson,programming,DE,2020,1
556,Inno Setup,programming,DE,2020,1
534,QML,programming,DE,2020,1
530,ANTLR,programming,DE,2020,1
517,Mathematica,programming,DE,2020,1
512,Mako,programming,DE,2020,1
511,SQLPL,programming,DE,2020,1
504,M,programming,DE,2020,1
496,D,programming,DE,2020,1
486,Pawn,programming,DE,2020,1
482,DIGITAL Command Language,programming,DE,2020,1
443,Erlang,programming,DE,2020,1
421,XS,programming,DE,2020,1
420,DTrace,programming,DE,2020,1
413,AppleScript,programming,DE,2020,1
411,Processing,programming,DE,2020,1
391,SmPL,programming,DE,2020,1
388,VBScript,programming,DE,2020,1
364,Forth,programming,DE,2020,1
358,Scilab,programming,DE,2020,1
352,F#,programming,DE,2020,1
335,Rebol,programming,DE,2020,1
329,OpenSCAD,programming,DE,2020,1
323,Logos,programming,DE,2020,1
323,OCaml,programming,DE,2020,1
322,Puppet,programming,DE,2020,1
310,LLVM,programming,DE,2020,1
304,VBA,programming,DE,2020,1
303,Verilog,programming,DE,2020,1
300,UnrealScript,programming,DE,2020,1
293,Visual Basic .NET,programming,DE,2020,1
283,Standard ML,programming,DE,2020,1
279,Crystal,programming,DE,2020,1
273,GDScript,programming,DE,2020,1
252,NASL,programming,DE,2020,1
246,VHDL,programming,DE,2020,1
235,Xtend,programming,DE,2020,1
235,RenderScript,programming,DE,2020,1
227,SourcePawn,programming,DE,2020,1
217,Elm,programming,DE,2020,1
217,G-code,programming,DE,2020,1
206,SuperCollider,programming,DE,2020,1
205,Ada,programming,DE,2020,1
201,PureScript,programming,DE,2020,1
191,Coq,programming,DE,2020,1
184,ActionScript,programming,DE,2020,1
182,SystemVerilog,programming,DE,2020,1
173,Thrift,programming,DE,2020,1
173,AMPL,programming,DE,2020,1
170,OpenEdge ABL,programming,DE,2020,1
165,Module Management System,programming,DE,2020,1
163,RobotFramework,programming,DE,2020,1
163,SaltStack,programming,DE,2020,1
162,PureBasic,programming,DE,2020,1
157,BitBake,programming,DE,2020,1
156,SAS,programming,DE,2020,1
155,Jsonnet,programming,DE,2020,1
154,Jasmin,programming,DE,2020,1
154,AutoHotkey,programming,DE,2020,1
144,NewLisp,programming,DE,2020,1
141,Vala,programming,DE,2020,1
139,AGS Script,programming,DE,2020,1
138,Stata,programming,DE,2020,1
136,Mercury,programming,DE,2020,1
130,VCL,programming,DE,2020,1
129,Max,programming,DE,2020,1
128,WebAssembly,programming,DE,2020,1
128,XQuery,programming,DE,2020,1
125,Solidity,programming,DE,2020,1
125,RPC,programming,DE,2020,1
124,AngelScript,programming,DE,2020,1
123,Terra,programming,DE,2020,1
114,Haxe,programming,DE,2020,1
109,IDL,programming,DE,2020,1
108,EmberScript,programming,DE,2020,1
108,AspectJ,programming,DE,2020,1
106,Brainfuck,programming,DE,2020,1
106,Nim,programming,DE,2020,1
102,SQF,programming,DE,2020,1
101,Ragel,programming,DE,2020,1
7481,HTML,markup,DK,2020,1
6343,CSS,markup,DK,2020,1
1081,Jupyter Notebook,markup,DK,2020,1
529,TeX,markup,DK,2020,1
416,Vue,markup,DK,2020,1
281,Roff,markup,DK,2020,1
6424,JavaScript,programming,DK,2020,1
4013,Python,programming,DK,2020,1
3428,Shell,programming,DK,2020,1
2584,C#,programming,DK,2020,1
2488,Java,programming,DK,2020,1
1715,Dockerfile,programming,DK,2020,1
1563,Makefile,programming,DK,2020,1
1517,C++,programming,DK,2020,1
1460,C,programming,DK,2020,1
1320,TypeScript,programming,DK,2020,1
1189,Ruby,programming,DK,2020,1
1130,PHP,programming,DK,2020,1
1047,Batchfile,programming,DK,2020,1
757,Objective-C,programming,DK,2020,1
750,TSQL,programming,DK,2020,1
683,PowerShell,programming,DK,2020,1
565,R,programming,DK,2020,1
532,CMake,programming,DK,2020,1
420,Go,programming,DK,2020,1
411,Perl,programming,DK,2020,1
376,Swift,programming,DK,2020,1
337,Kotlin,programming,DK,2020,1
301,Vim Script,programming,DK,2020,1
296,ShaderLab,programming,DK,2020,1
280,Assembly,programming,DK,2020,1
274,MATLAB,programming,DK,2020,1
264,HLSL,programming,DK,2020,1
255,XSLT,programming,DK,2020,1
238,Lua,programming,DK,2020,1
226,Hack,programming,DK,2020,1
210,GLSL,programming,DK,2020,1
202,Emacs Lisp,programming,DK,2020,1
200,Rust,programming,DK,2020,1
187,PLpgSQL,programming,DK,2020,1
184,Processing,programming,DK,2020,1
178,Dart,programming,DK,2020,1
170,Groovy,programming,DK,2020,1
162,Smalltalk,programming,DK,2020,1
159,M4,programming,DK,2020,1
158,Scala,programming,DK,2020,1
154,Smarty,programming,DK,2020,1
143,Gherkin,programming,DK,2020,1
134,F#,programming,DK,2020,1
123,Tcl,programming,DK,2020,1
122,Haskell,programming,DK,2020,1
116,HCL,programming,DK,2020,1
1553,HTML,markup,DO,2020,1
1350,CSS,markup,DO,2020,1
144,Vue,markup,DO,2020,1
1340,JavaScript,programming,DO,2020,1
639,C#,programming,DO,2020,1
365,Python,programming,DO,2020,1
349,TypeScript,programming,DO,2020,1
342,Java,programming,DO,2020,1
275,Shell,programming,DO,2020,1
258,PHP,programming,DO,2020,1
186,TSQL,programming,DO,2020,1
147,Ruby,programming,DO,2020,1
146,Dockerfile,programming,DO,2020,1
126,Objective-C,programming,DO,2020,1
1438,HTML,markup,DZ,2020,1
1176,CSS,markup,DZ,2020,1
225,Vue,markup,DZ,2020,1
120,Jupyter Notebook,markup,DZ,2020,1
1188,JavaScript,programming,DZ,2020,1
578,Java,programming,DZ,2020,1
546,Python,programming,DZ,2020,1
426,PHP,programming,DZ,2020,1
317,Shell,programming,DZ,2020,1
197,Dockerfile,programming,DZ,2020,1
195,TypeScript,programming,DZ,2020,1
155,Objective-C,programming,DZ,2020,1
152,C,programming,DZ,2020,1
145,Ruby,programming,DZ,2020,1
144,C++,programming,DZ,2020,1
132,Kotlin,programming,DZ,2020,1
123,TSQL,programming,DZ,2020,1
109,Dart,programming,DZ,2020,1
103,Batchfile,programming,DZ,2020,1
102,Makefile,programming,DZ,2020,1
2690,HTML,markup,EC,2020,1
2218,CSS,markup,EC,2020,1
209,Jupyter Notebook,markup,EC,2020,1
194,Vue,markup,EC,2020,1
2196,JavaScript,programming,EC,2020,1
1423,Java,programming,EC,2020,1
812,Python,programming,EC,2020,1
681,PHP,programming,EC,2020,1
646,TypeScript,programming,EC,2020,1
486,Shell,programming,EC,2020,1
464,C#,programming,EC,2020,1
448,TSQL,programming,EC,2020,1
306,C++,programming,EC,2020,1
289,Ruby,programming,EC,2020,1
237,Objective-C,programming,EC,2020,1
221,Dockerfile,programming,EC,2020,1
197,Batchfile,programming,EC,2020,1
196,C,programming,EC,2020,1
180,Kotlin,programming,EC,2020,1
171,Hack,programming,EC,2020,1
157,Makefile,programming,EC,2020,1
141,Swift,programming,EC,2020,1
